,ID,Clothing ID,Age,Rating,Division Name,Department Name,Class Name,USER ID,New Clothing ID
3161,3161,906,42,5,General Petite,Tops,Fine gauge,934,115
3162,3162,906,44,5,General Petite,Tops,Fine gauge,289,115
3163,3163,909,39,4,General,Tops,Fine gauge,145,117
3164,3164,835,29,5,General Petite,Tops,Blouses,80,77
3165,3165,862,44,5,General Petite,Tops,Knits,85,90
3167,3167,1104,48,5,General Petite,Dresses,Dresses,601,50
3168,3168,1022,45,2,General,Bottoms,Jeans,670,149
3169,3169,909,50,4,General,Tops,Fine gauge,147,117
3170,3170,1100,30,4,General,Dresses,Dresses,237,48
3171,3171,862,36,5,General Petite,Tops,Knits,435,90
3172,3172,862,32,5,General Petite,Tops,Knits,467,90
3173,3173,862,41,5,General Petite,Tops,Knits,440,90
3174,3174,862,25,5,General Petite,Tops,Knits,438,90
3175,3175,835,31,5,General Petite,Tops,Blouses,588,77
3176,3176,835,26,5,General Petite,Tops,Blouses,583,77
3177,3177,909,55,2,General,Tops,Fine gauge,134,117
3178,3178,909,46,4,General,Tops,Fine gauge,573,117
3179,3179,862,60,4,General Petite,Tops,Knits,476,90
3180,3180,909,27,4,General,Tops,Fine gauge,936,117
3181,3181,906,33,3,General Petite,Tops,Fine gauge,937,115
3182,3182,862,53,5,General Petite,Tops,Knits,593,90
3183,3183,862,38,3,General Petite,Tops,Knits,603,90
3184,3184,1100,63,5,General,Dresses,Dresses,245,48
3185,3185,903,25,5,General,Tops,Fine gauge,259,114
3186,3186,906,37,5,General Petite,Tops,Fine gauge,931,115
3187,3187,835,42,5,General Petite,Tops,Blouses,465,77
3188,3188,909,59,5,General,Tops,Fine gauge,478,117
3189,3189,862,40,5,General Petite,Tops,Knits,815,90
3192,3192,909,33,3,General,Tops,Fine gauge,149,117
3193,3193,906,58,5,General Petite,Tops,Fine gauge,938,115
3194,3194,909,36,4,General,Tops,Fine gauge,164,117
3195,3195,1100,62,5,General,Dresses,Dresses,420,48
3196,3196,906,33,5,General Petite,Tops,Fine gauge,937,115
3197,3197,909,41,3,General,Tops,Fine gauge,144,117
3198,3198,835,44,5,General Petite,Tops,Blouses,84,77
3199,3199,909,45,4,General,Tops,Fine gauge,906,117
3200,3200,933,54,2,General Petite,Tops,Sweaters,939,122
3201,3201,862,41,5,General Petite,Tops,Knits,440,90
3202,3202,862,45,5,General Petite,Tops,Knits,433,90
3204,3204,862,40,4,General Petite,Tops,Knits,815,90
3205,3205,862,42,5,General Petite,Tops,Knits,431,90
3206,3206,909,35,5,General,Tops,Fine gauge,150,117
3207,3207,862,36,3,General Petite,Tops,Knits,435,90
3208,3208,835,35,3,General Petite,Tops,Blouses,132,77
3209,3209,906,47,5,General Petite,Tops,Fine gauge,154,115
3210,3210,903,60,5,General,Tops,Fine gauge,466,114
3211,3211,862,41,5,General Petite,Tops,Knits,440,90
3212,3212,906,42,5,General Petite,Tops,Fine gauge,934,115
3213,3213,862,38,5,General Petite,Tops,Knits,603,90
3214,3214,862,54,4,General Petite,Tops,Knits,447,90
3215,3215,906,39,5,General Petite,Tops,Fine gauge,285,115
3216,3216,862,41,5,General Petite,Tops,Knits,440,90
3217,3217,862,26,4,General Petite,Tops,Knits,160,90
3218,3218,909,45,2,General,Tops,Fine gauge,906,117
3219,3219,862,62,5,General Petite,Tops,Knits,602,90
3220,3220,835,43,5,General,Tops,Blouses,258,77
3221,3221,1104,48,5,General Petite,Dresses,Dresses,601,50
3222,3222,1009,33,5,General,Bottoms,Skirts,916,147
3223,3223,1033,63,5,General,Bottoms,Jeans,324,5
3224,3224,1033,29,4,General,Bottoms,Jeans,189,5
3227,3227,945,35,5,General,Tops,Sweaters,557,129
3228,3228,1077,30,5,General,Dresses,Dresses,237,27
3229,3229,1033,67,1,General,Bottoms,Jeans,940,5
3230,3230,945,56,5,General,Tops,Sweaters,680,129
3232,3232,1035,41,5,General,Bottoms,Jeans,732,6
3233,3233,839,62,5,General,Tops,Blouses,942,80
3234,3234,945,63,5,General,Tops,Sweaters,828,129
3236,3236,1077,37,5,General,Dresses,Dresses,316,27
3239,3239,1035,63,5,General,Bottoms,Jeans,324,6
3240,3240,945,37,5,General,Tops,Sweaters,455,129
3241,3241,1079,24,4,General,Dresses,Dresses,7,29
3242,3242,937,36,5,General,Tops,Sweaters,30,124
3243,3243,1035,61,5,General,Bottoms,Jeans,943,6
3244,3244,1094,59,3,General,Dresses,Dresses,292,43
3245,3245,839,67,5,General,Tops,Blouses,651,80
3246,3246,1009,43,4,General,Bottoms,Skirts,210,147
3247,3247,1054,55,5,General,Bottoms,Pants,195,15
3248,3248,1054,40,3,General,Bottoms,Pants,364,15
3252,3252,1054,27,5,General,Bottoms,Pants,386,15
3254,3254,1033,24,5,General Petite,Bottoms,Jeans,944,5
3255,3255,1035,42,5,General,Bottoms,Jeans,377,6
3257,3257,1054,47,5,General,Bottoms,Pants,13,15
3258,3258,1033,30,4,General Petite,Bottoms,Jeans,946,5
3259,3259,1035,39,2,General,Bottoms,Jeans,187,6
3260,3260,1094,37,2,General,Dresses,Dresses,316,43
3261,3261,945,66,5,General,Tops,Sweaters,571,129
3262,3262,839,63,4,General,Tops,Blouses,265,80
3265,3265,1033,28,5,General Petite,Bottoms,Jeans,948,5
3266,3266,1033,33,5,General Petite,Bottoms,Jeans,749,5
3267,3267,945,58,5,General,Tops,Sweaters,543,129
3269,3269,1035,56,5,General,Bottoms,Jeans,759,6
3270,3270,1035,37,5,General,Bottoms,Jeans,649,6
3271,3271,1033,60,5,General Petite,Bottoms,Jeans,950,5
3272,3272,945,37,5,General,Tops,Sweaters,455,129
3273,3273,1035,64,4,General,Bottoms,Jeans,951,6
3274,3274,1033,64,5,General Petite,Bottoms,Jeans,952,5
3276,3276,1035,38,5,General,Bottoms,Jeans,183,6
3277,3277,1033,29,2,General Petite,Bottoms,Jeans,953,5
3278,3278,1033,36,5,General Petite,Bottoms,Jeans,753,5
3280,3280,839,32,5,General,Tops,Blouses,206,80
3281,3281,1035,43,5,General,Bottoms,Jeans,954,6
3282,3282,1084,29,4,General Petite,Dresses,Dresses,102,34
3283,3283,872,29,3,General Petite,Tops,Knits,472,100
3284,3284,872,62,4,General Petite,Tops,Knits,602,100
3285,3285,877,35,5,General,Tops,Knits,223,104
3286,3286,949,38,1,General,Tops,Sweaters,34,130
3287,3287,1084,42,3,General Petite,Dresses,Dresses,461,34
3289,3289,984,41,5,General,Jackets,Jackets,955,137
3290,3290,984,58,5,General,Jackets,Jackets,323,137
3291,3291,872,80,5,General,Tops,Knits,956,100
3292,3292,984,37,5,General,Jackets,Jackets,317,137
3293,3293,984,31,4,General,Jackets,Jackets,112,137
3295,3295,872,59,3,General,Tops,Knits,36,100
3297,3297,984,25,5,General,Jackets,Jackets,957,137
3298,3298,984,23,5,General,Jackets,Jackets,958,137
3299,3299,1084,49,1,General Petite,Dresses,Dresses,581,34
3300,3300,872,55,5,General,Tops,Knits,222,100
3301,3301,872,83,5,General Petite,Tops,Knits,844,100
3302,3302,872,32,5,General Petite,Tops,Knits,467,100
3303,3303,984,22,5,General,Jackets,Jackets,959,137
3305,3305,1084,44,4,General Petite,Dresses,Dresses,702,34
3306,3306,872,52,5,General Petite,Tops,Knits,487,100
3307,3307,872,58,5,General Petite,Tops,Knits,76,100
3308,3308,860,55,5,General,Tops,Knits,222,88
3309,3309,860,62,3,General,Tops,Knits,648,88
3310,3310,1084,26,2,General Petite,Dresses,Dresses,479,34
3311,3311,1084,63,5,General Petite,Dresses,Dresses,960,34
3312,3312,984,67,1,General,Jackets,Jackets,897,137
3314,3314,872,28,5,General Petite,Tops,Knits,772,100
3315,3315,1084,22,2,General Petite,Dresses,Dresses,846,34
3316,3316,949,69,4,General,Tops,Sweaters,961,130
3317,3317,984,43,4,General,Jackets,Jackets,962,137
3319,3319,860,39,4,General,Tops,Knits,49,88
3320,3320,984,32,5,General,Jackets,Jackets,963,137
3321,3321,984,71,5,General,Jackets,Jackets,964,137
3323,3323,984,52,5,General,Jackets,Jackets,106,137
3324,3324,984,40,5,General,Jackets,Jackets,325,137
3325,3325,1052,43,5,General,Bottoms,Pants,521,13
3326,3326,984,46,5,General,Jackets,Jackets,359,137
3327,3327,872,63,5,General Petite,Tops,Knits,474,100
3328,3328,860,43,5,General,Tops,Knits,42,88
3329,3329,984,48,4,General,Jackets,Jackets,862,137
3330,3330,877,40,4,General,Tops,Knits,38,104
3331,3331,984,37,1,General,Jackets,Jackets,317,137
3332,3332,872,54,3,General Petite,Tops,Knits,447,100
3333,3333,872,64,4,General Petite,Tops,Knits,769,100
3334,3334,984,54,5,General,Jackets,Jackets,816,137
3335,3335,872,26,3,General Petite,Tops,Knits,160,100
3336,3336,872,56,4,General Petite,Tops,Knits,468,100
3337,3337,949,47,2,General,Tops,Sweaters,560,130
3338,3338,872,52,5,General Petite,Tops,Knits,487,100
3339,3339,860,53,4,General,Tops,Knits,567,88
3340,3340,836,35,5,General Petite,Tops,Blouses,132,78
3341,3341,883,54,5,General,Tops,Knits,666,109
3342,3342,836,54,5,General Petite,Tops,Blouses,254,78
3343,3343,1092,48,5,General Petite,Dresses,Dresses,601,41
3344,3344,883,48,5,General,Tops,Knits,41,109
3345,3345,860,27,5,General,Tops,Knits,328,88
3346,3346,883,46,2,General,Tops,Knits,46,109
3347,3347,883,35,4,General,Tops,Knits,223,109
3348,3348,836,34,4,General Petite,Tops,Blouses,249,78
3349,3349,836,43,5,General Petite,Tops,Blouses,257,78
3351,3351,1092,53,5,General Petite,Dresses,Dresses,10,41
3352,3352,860,61,5,General,Tops,Knits,51,88
3353,3353,833,40,2,General,Tops,Blouses,267,75
3354,3354,836,27,3,General Petite,Tops,Blouses,349,78
3355,3355,883,38,3,General,Tops,Knits,200,109
3356,3356,833,39,5,General,Tops,Blouses,114,75
3357,3357,836,39,3,General Petite,Tops,Blouses,77,78
3358,3358,860,61,5,General,Tops,Knits,51,88
3359,3359,836,45,5,General Petite,Tops,Blouses,335,78
3360,3360,860,70,4,General,Tops,Knits,326,88
3361,3361,883,46,5,General,Tops,Knits,46,109
3362,3362,1092,42,5,General Petite,Dresses,Dresses,461,41
3363,3363,883,41,4,General,Tops,Knits,47,109
3364,3364,883,49,5,General,Tops,Knits,647,109
3365,3365,1092,20,5,General Petite,Dresses,Dresses,861,41
3366,3366,860,63,5,General,Tops,Knits,194,88
3367,3367,883,32,4,General,Tops,Knits,565,109
3368,3368,883,22,5,General,Tops,Knits,318,109
3369,3369,860,29,3,General,Tops,Knits,369,88
3370,3370,1092,37,4,General Petite,Dresses,Dresses,248,41
3371,3371,836,33,4,General Petite,Tops,Blouses,126,78
3372,3372,883,26,5,General,Tops,Knits,217,109
3373,3373,883,46,3,General,Tops,Knits,46,109
3374,3374,836,38,5,General Petite,Tops,Blouses,63,78
3375,3375,883,26,3,General,Tops,Knits,217,109
3376,3376,984,39,1,General,Jackets,Jackets,831,137
3377,3377,1092,42,4,General Petite,Dresses,Dresses,461,41
3378,3378,883,56,4,General,Tops,Knits,585,109
3379,3379,860,46,5,General,Tops,Knits,46,88
3380,3380,883,34,4,General,Tops,Knits,368,109
3381,3381,883,34,4,General,Tops,Knits,368,109
3382,3382,836,43,3,General Petite,Tops,Blouses,257,78
3383,3383,860,39,3,General,Tops,Knits,49,88
3384,3384,836,33,3,General Petite,Tops,Blouses,126,78
3385,3385,1092,33,5,General Petite,Dresses,Dresses,792,41
3386,3386,986,34,4,General Petite,Jackets,Jackets,240,139
3387,3387,854,51,5,General,Tops,Knits,90,85
3388,3388,860,22,5,General,Tops,Knits,318,88
3389,3389,860,38,4,General,Tops,Knits,200,88
3390,3390,833,38,4,General,Tops,Blouses,178,75
3391,3391,836,24,5,General Petite,Tops,Blouses,659,78
3392,3392,836,62,5,General Petite,Tops,Blouses,107,78
3393,3393,860,55,3,General,Tops,Knits,222,88
3394,3394,860,46,3,General,Tops,Knits,46,88
3395,3395,1092,35,5,General Petite,Dresses,Dresses,143,41
3396,3396,867,56,4,General,Tops,Knits,585,95
3397,3397,883,44,3,General,Tops,Knits,170,109
3398,3398,836,68,4,General Petite,Tops,Blouses,337,78
3399,3399,836,54,5,General Petite,Tops,Blouses,254,78
3400,3400,836,44,4,General Petite,Tops,Blouses,84,78
3401,3401,984,29,4,General,Jackets,Jackets,966,137
3402,3402,867,48,2,General,Tops,Knits,41,95
3403,3403,984,49,5,General,Jackets,Jackets,967,137
3404,3404,836,47,3,General Petite,Tops,Blouses,272,78
3405,3405,860,39,5,General,Tops,Knits,49,88
3406,3406,1092,39,4,General Petite,Dresses,Dresses,9,41
3407,3407,883,65,5,General,Tops,Knits,227,109
3408,3408,867,58,4,General,Tops,Knits,59,95
3409,3409,883,35,4,General,Tops,Knits,223,109
3410,3410,841,34,5,General Petite,Tops,Blouses,249,82
3411,3411,860,55,4,General,Tops,Knits,222,88
3412,3412,867,32,4,General,Tops,Knits,565,95
3413,3413,836,42,5,General Petite,Tops,Blouses,465,78
3414,3414,860,26,4,General,Tops,Knits,217,88
3415,3415,860,23,5,General,Tops,Knits,569,88
3416,3416,1056,62,5,General Petite,Bottoms,Pants,611,17
3417,3417,1056,24,4,General Petite,Bottoms,Pants,968,17
3418,3418,1056,40,5,General Petite,Bottoms,Pants,699,17
3419,3419,1094,41,2,General,Dresses,Dresses,243,43
3420,3420,939,51,5,General,Tops,Sweaters,530,125
3421,3421,1056,40,4,General Petite,Bottoms,Pants,699,17
3422,3422,939,58,4,General,Tops,Sweaters,543,125
3423,3423,1056,55,5,General Petite,Bottoms,Pants,616,17
3424,3424,898,68,4,General Petite,Tops,Fine gauge,969,112
3425,3425,854,44,5,General,Tops,Knits,170,85
3426,3426,1056,48,5,General Petite,Bottoms,Pants,610,17
3427,3427,1056,26,2,General Petite,Bottoms,Pants,621,17
3428,3428,1056,61,5,General Petite,Bottoms,Pants,970,17
3429,3429,872,34,5,General Petite,Tops,Knits,279,100
3430,3430,898,36,5,General Petite,Tops,Fine gauge,179,112
3431,3431,939,45,3,General,Tops,Sweaters,432,125
3432,3432,1056,39,4,General Petite,Bottoms,Pants,362,17
3433,3433,939,39,4,General,Tops,Sweaters,312,125
3435,3435,1056,38,1,General Petite,Bottoms,Pants,493,17
3436,3436,1094,31,4,General,Dresses,Dresses,20,43
3437,3437,841,63,4,General Petite,Tops,Blouses,589,82
3438,3438,1080,50,5,General Petite,Dresses,Dresses,575,30
3439,3439,1056,61,3,General Petite,Bottoms,Pants,970,17
3440,3440,898,36,5,General Petite,Tops,Fine gauge,179,112
3442,3442,854,32,5,General,Tops,Knits,565,85
3443,3443,872,56,5,General Petite,Tops,Knits,468,100
3444,3444,939,35,5,General,Tops,Sweaters,557,125
3445,3445,1056,43,5,General Petite,Bottoms,Pants,501,17
3446,3446,841,35,2,General Petite,Tops,Blouses,132,82
3447,3447,898,45,5,General Petite,Tops,Fine gauge,719,112
3448,3448,872,61,5,General Petite,Tops,Knits,72,100
3449,3449,1056,41,5,General Petite,Bottoms,Pants,612,17
3450,3450,1056,28,5,General Petite,Bottoms,Pants,971,17
3451,3451,1056,51,3,General Petite,Bottoms,Pants,696,17
3452,3452,1056,42,3,General Petite,Bottoms,Pants,833,17
3453,3453,1056,56,5,General Petite,Bottoms,Pants,613,17
3454,3454,1056,22,5,General Petite,Bottoms,Pants,972,17
3455,3455,1056,49,5,General Petite,Bottoms,Pants,486,17
3456,3456,854,37,4,General,Tops,Knits,61,85
3457,3457,1056,32,5,General Petite,Bottoms,Pants,630,17
3458,3458,1056,24,5,General Petite,Bottoms,Pants,968,17
3459,3459,939,35,5,General,Tops,Sweaters,557,125
3460,3460,939,41,5,General,Tops,Sweaters,548,125
3461,3461,828,72,5,General,Tops,Blouses,584,71
3462,3462,854,34,5,General,Tops,Knits,368,85
3463,3463,939,28,4,General,Tops,Sweaters,26,125
3464,3464,898,56,3,General Petite,Tops,Fine gauge,843,112
3465,3465,1056,42,5,General Petite,Bottoms,Pants,833,17
3466,3466,939,22,5,General,Tops,Sweaters,449,125
3467,3467,1056,61,5,General Petite,Bottoms,Pants,970,17
3468,3468,828,28,5,General,Tops,Blouses,207,71
3469,3469,1056,25,5,General Petite,Bottoms,Pants,694,17
3470,3470,1056,57,5,General Petite,Bottoms,Pants,760,17
3471,3471,1056,54,4,General Petite,Bottoms,Pants,695,17
3472,3472,1056,26,5,General Petite,Bottoms,Pants,621,17
3473,3473,939,43,5,General,Tops,Sweaters,454,125
3474,3474,1056,39,5,General Petite,Bottoms,Pants,362,17
3475,3475,939,34,4,General,Tops,Sweaters,442,125
3476,3476,872,44,5,General,Tops,Knits,170,100
3477,3477,1056,41,5,General Petite,Bottoms,Pants,612,17
3479,3479,854,54,5,General,Tops,Knits,666,85
3481,3481,872,30,4,General,Tops,Knits,140,100
3482,3482,1056,34,4,General Petite,Bottoms,Pants,706,17
3483,3483,939,39,5,General,Tops,Sweaters,312,125
3484,3484,1056,55,5,General Petite,Bottoms,Pants,616,17
3485,3485,1056,46,5,General Petite,Bottoms,Pants,28,17
3486,3486,854,62,5,General,Tops,Knits,648,85
3487,3487,1056,26,3,General Petite,Bottoms,Pants,621,17
3488,3488,1056,41,5,General Petite,Bottoms,Pants,612,17
3489,3489,939,64,3,General,Tops,Sweaters,974,125
3490,3490,1094,35,2,General,Dresses,Dresses,304,43
3491,3491,898,67,5,General Petite,Tops,Fine gauge,975,112
3492,3492,898,44,4,General Petite,Tops,Fine gauge,289,112
3493,3493,1056,31,4,General Petite,Bottoms,Pants,743,17
3494,3494,1094,39,2,General,Dresses,Dresses,48,43
3495,3495,854,39,4,General,Tops,Knits,49,85
3498,3498,1070,68,4,General,Bottoms,Pants,789,22
3499,3499,872,52,5,General,Tops,Knits,96,100
3500,3500,872,35,5,General,Tops,Knits,223,100
3501,3501,872,42,5,General,Tops,Knits,229,100
3502,3502,872,56,4,General,Tops,Knits,585,100
3503,3503,872,36,3,General,Tops,Knits,419,100
3504,3504,1070,57,5,General,Bottoms,Pants,186,22
3505,3505,818,60,2,General Petite,Tops,Blouses,636,63
3506,3506,872,41,5,General,Tops,Knits,47,100
3507,3507,872,43,3,General,Tops,Knits,42,100
3508,3508,1070,41,4,General,Bottoms,Pants,256,22
3509,3509,1070,28,4,General,Bottoms,Pants,977,22
3510,3510,872,39,3,General,Tops,Knits,49,100
3511,3511,872,39,4,General,Tops,Knits,49,100
3512,3512,1070,47,3,General,Bottoms,Pants,13,22
3513,3513,872,36,5,General,Tops,Knits,419,100
3515,3515,818,34,4,General Petite,Tops,Blouses,249,63
3516,3516,1080,36,5,General Petite,Dresses,Dresses,53,30
3517,3517,844,39,3,General,Tops,Blouses,114,83
3518,3518,844,33,2,General,Tops,Blouses,18,83
3519,3519,872,57,5,General,Tops,Knits,58,100
3520,3520,872,62,5,General,Tops,Knits,648,100
3522,3522,818,45,5,General Petite,Tops,Blouses,335,63
3523,3523,872,34,4,General,Tops,Knits,368,100
3524,3524,1080,36,3,General Petite,Dresses,Dresses,53,30
3526,3526,872,39,5,General,Tops,Knits,49,100
3527,3527,872,56,5,General,Tops,Knits,585,100
3529,3529,872,38,5,General,Tops,Knits,200,100
3530,3530,872,51,5,General,Tops,Knits,90,100
3531,3531,872,54,4,General,Tops,Knits,666,100
3532,3532,872,47,4,General,Tops,Knits,37,100
3533,3533,872,31,4,General,Tops,Knits,52,100
3535,3535,895,67,3,General Petite,Tops,Fine gauge,975,111
3536,3536,1077,34,5,General,Dresses,Dresses,1,27
3537,3537,869,69,5,General Petite,Tops,Knits,553,97
3538,3538,869,39,4,General Petite,Tops,Knits,6,97
3539,3539,1077,23,3,General,Dresses,Dresses,313,27
3540,3540,1077,37,2,General,Dresses,Dresses,316,27
3541,3541,895,20,5,General Petite,Tops,Fine gauge,979,111
3542,3542,869,60,5,General Petite,Tops,Knits,476,97
3543,3543,1077,62,5,General,Dresses,Dresses,420,27
3544,3544,1077,52,4,General,Dresses,Dresses,173,27
3545,3545,869,58,5,General Petite,Tops,Knits,76,97
3546,3546,1077,31,5,General,Dresses,Dresses,20,27
3548,3548,1077,34,5,General,Dresses,Dresses,1,27
3549,3549,1077,39,5,General,Dresses,Dresses,48,27
3550,3550,895,39,4,General,Tops,Fine gauge,145,111
3551,3551,1077,28,3,General,Dresses,Dresses,754,27
3553,3553,1077,46,4,General,Dresses,Dresses,343,27
3554,3554,875,58,5,General Petite,Tops,Knits,76,102
3555,3555,1077,29,5,General,Dresses,Dresses,218,27
3556,3556,830,37,2,General,Tops,Blouses,99,73
3559,3559,1077,33,4,General,Dresses,Dresses,336,27
3560,3560,869,41,5,General Petite,Tops,Knits,440,97
3561,3561,869,63,5,General Petite,Tops,Knits,474,97
3563,3563,1077,32,5,General,Dresses,Dresses,95,27
3564,3564,895,33,5,General,Tops,Fine gauge,149,111
3565,3565,869,34,5,General Petite,Tops,Knits,279,97
3566,3566,1077,38,4,General,Dresses,Dresses,241,27
3567,3567,869,38,5,General Petite,Tops,Knits,603,97
3568,3568,1077,26,4,General,Dresses,Dresses,306,27
3569,3569,1077,48,2,General,Dresses,Dresses,372,27
3573,3573,895,49,5,General,Tops,Fine gauge,268,111
3574,3574,1077,67,4,General,Dresses,Dresses,348,27
3575,3575,1077,23,4,General,Dresses,Dresses,313,27
3576,3576,869,53,3,General Petite,Tops,Knits,593,97
3577,3577,1077,47,4,General,Dresses,Dresses,17,27
3578,3578,895,36,5,General,Tops,Fine gauge,164,111
3579,3579,1077,33,5,General,Dresses,Dresses,336,27
3581,3581,1077,40,5,General,Dresses,Dresses,158,27
3582,3582,1077,36,5,General,Dresses,Dresses,221,27
3584,3584,869,38,4,General Petite,Tops,Knits,603,97
3585,3585,903,50,5,General,Tops,Fine gauge,147,114
3586,3586,1077,30,4,General,Dresses,Dresses,237,27
3588,3588,1077,33,5,General,Dresses,Dresses,336,27
3590,3590,869,25,4,General Petite,Tops,Knits,438,97
3592,3592,1077,49,5,General,Dresses,Dresses,5,27
3594,3594,1077,54,5,General,Dresses,Dresses,215,27
3595,3595,869,37,5,General Petite,Tops,Knits,75,97
3596,3596,1077,80,5,General,Dresses,Dresses,986,27
3597,3597,1077,35,4,General,Dresses,Dresses,304,27
3598,3598,869,44,5,General Petite,Tops,Knits,85,97
3599,3599,869,65,5,General Petite,Tops,Knits,807,97
3600,3600,1077,35,5,General,Dresses,Dresses,304,27
3601,3601,1077,37,4,General,Dresses,Dresses,316,27
3602,3602,1077,60,4,General,Dresses,Dresses,2,27
3603,3603,1077,35,5,General,Dresses,Dresses,304,27
3604,3604,1077,48,4,General,Dresses,Dresses,372,27
3606,3606,942,36,3,General,Tops,Sweaters,30,128
3607,3607,881,47,5,General,Tops,Knits,37,108
3608,3608,903,59,5,General,Tops,Fine gauge,478,114
3609,3609,1008,66,5,General Petite,Bottoms,Skirts,511,146
3610,3610,942,53,4,General,Tops,Sweaters,462,128
3611,3611,1094,44,5,General,Dresses,Dresses,92,43
3612,3612,1094,25,3,General,Dresses,Dresses,214,43
3613,3613,854,41,5,General,Tops,Knits,47,85
3614,3614,881,29,5,General,Tops,Knits,369,108
3615,3615,854,38,4,General,Tops,Knits,200,85
3616,3616,1094,38,5,General,Dresses,Dresses,241,43
3617,3617,854,46,5,General,Tops,Knits,46,85
3618,3618,854,35,4,General,Tops,Knits,223,85
3619,3619,1094,36,5,General,Dresses,Dresses,221,43
3620,3620,854,41,5,General,Tops,Knits,47,85
3621,3621,854,35,5,General,Tops,Knits,223,85
